DATE,GVZ,OVX,TLT_IV30,VIX,VXEEM,VXN
2008-01-29,,,17.375,27.11,,
2008-01-30,,,16.5697,27.0575,,
2008-01-31,,,17.6945,27.310000000000002,,
2008-02-01,,,15.7236,24.862499999999997,,
2008-02-04,,,16.8035,25.49,,
2008-02-05,,,16.9767,27.7825,,
2008-02-06,,,16.806,28.2675,,
2008-02-07,,,17.0026,28.4125,,
2008-02-08,,,17.7073,28.025000000000002,,
2008-02-11,,,17.9463,28.4075,,
2008-02-12,,,17.5729,26.3275,,
2008-02-13,,,16.9582,25.295,,
2008-02-14,,,17.4979,24.950000000000003,,
2008-02-15,,,17.3772,25.18,,
2008-02-19,,,17.9757,25.575000000000003,,
2008-02-20,,,18.4743,25.29,,
2008-02-21,,,18.2581,24.6825,,
2008-02-22,,,18.0565,24.650000000000002,,
2008-02-25,,,18.1572,23.7125,,
2008-02-26,,,17.6737,22.6075,,
2008-02-27,,,16.8429,22.357499999999998,,
2008-02-28,,,17.235,23.175,,
2008-02-29,,,17.5698,25.1325,,
2008-03-03,,,18.3455,27.055,,
2008-03-04,,,18.7119,26.41,,
2008-03-05,,,17.9993,24.7975,,
2008-03-06,,,18.4578,26.484999999999996,,
2008-03-07,,,18.6182,26.897499999999997,,
2008-03-10,,,18.7237,28.79,,
2008-03-11,,,17.6881,27.150000000000002,,
2008-03-12,,,17.4839,26.439999999999998,,
2008-03-13,,,17.8489,27.445,,
2008-03-14,,,19.175,29.345,,
2008-03-17,,,19.9181,33.52,,
2008-03-18,,,18.3146,28.9625,,
2008-03-19,,,18.4671,27.6825,,
2008-03-20,,,17.7377,28.025000000000002,,
2008-03-24,,,17.8724,26.040000000000003,,
2008-03-25,,,18.0765,25.765,,
2008-03-26,,,17.6371,26.0475,,
2008-03-27,,,16.4709,25.58,,
2008-03-28,,,16.1781,25.630000000000003,,
2008-03-31,,,16.938,25.860000000000003,,
2008-04-01,,,15.1432,24.104999999999997,,
2008-04-02,,,15.4432,23.027500000000003,,
2008-04-03,,,14.6625,23.549999999999997,,
2008-04-04,,,13.7777,22.6275,,
2008-04-07,,,14.6362,22.2025,,
2008-04-08,,,14.3401,22.575,,
2008-04-09,,,14.1829,22.775,,
2008-04-10,,,14.0125,22.4075,,
2008-04-11,,,13.7902,23.182500000000005,,
2008-04-14,,,14.2219,23.7725,,
2008-04-15,,,14.5187,23.3325,,
2008-04-16,,,13.6313,21.2875,,
2008-04-17,,,14.5048,20.8475,,
2008-04-18,,,13.623,20.02,,
2008-04-21,,,12.896,20.479999999999997,,
2008-04-22,,,13.2393,20.8525,,
2008-04-23,,,13.3916,20.43,,
2008-04-24,,,13.4147,20.075,,
2008-04-25,,,12.9312,19.7075,,
2008-04-28,,,13.4865,19.85,,
2008-04-29,,,13.6249,20.0675,,
2008-04-30,,,13.2757,20.3825,,
2008-05-01,,,12.7673,19.84,,
2008-05-02,,,12.6911,18.5325,,
2008-05-05,,,13.026,18.8875,,
2008-05-06,,,13.082,18.697499999999998,,
2008-05-07,,,13.2566,19.1525,,
2008-05-08,,,13.179,19.417500000000004,,
2008-05-09,,,13.0328,19.675,,
2008-05-12,,,13.5318,18.340000000000003,,
2008-05-13,,,13.2635,18.290000000000003,,
2008-05-14,,,13.6807,17.4525,,
2008-05-15,,,13.2665,17.009999999999998,,
2008-05-16,,,12.1206,16.7475,,
2008-05-19,,,12.3154,16.7975,,
2008-05-20,,,12.4206,17.509999999999998,,
2008-05-21,,,12.3748,18.032500000000002,,
2008-05-22,,,11.708,18.475,,
2008-05-23,,,12.1168,19.077499999999997,,
2008-05-27,,,13.2418,20.1975,,
2008-05-28,,,13.1259,19.4375,,
2008-05-29,,,14.2313,18.4825,,
2008-05-30,,,13.396,17.935,,
2008-06-02,,,14.1806,18.985,,
2008-06-03,,,13.9262,19.982499999999998,,
2008-06-04,,,14.2444,20.6275,,
2008-06-05,,,14.2113,19.595,,
2008-06-06,,,15.5553,21.1525,,
2008-06-09,,,16.6117,22.9825,,
2008-06-10,,,15.9561,23.57,,
2008-06-11,,,15.9115,23.68,,
2008-06-12,,,14.8165,22.595000000000002,,
2008-06-13,,,15.2316,22.104999999999997,,
2008-06-16,,,15.0329,21.435000000000002,,
2008-06-17,,,14.0099,20.8825,,
2008-06-18,,,13.8871,22.0075,,
2008-06-19,,,13.3422,21.834999999999997,,
2008-06-20,,,12.5912,22.4325,,
2008-06-23,,,12.5702,22.7975,,
2008-06-24,,,12.5363,22.5675,,
2008-06-25,,,11.5861,21.580000000000002,,
2008-06-26,,,11.7861,23.075000000000003,,
2008-06-27,,,11.7765,23.7625,,
2008-06-30,,,11.8503,23.9325,,
2008-07-01,,,11.869,24.5,,
2008-07-02,,,12.2338,24.495,,
2008-07-03,,,11.797,25.307499999999997,,
2008-07-07,,,11.7557,25.725,,
2008-07-08,,,11.4093,24.485,,
2008-07-09,,,11.0531,24.0925,,
2008-07-10,,,11.5478,25.625,,
2008-07-11,,,14.1904,27.0125,,
2008-07-14,,,14.2243,28.0425,,
2008-07-15,,,14.5562,28.707500000000003,,
2008-07-16,,,13.9079,29.25,,
2008-07-17,,,13.8665,24.77,,
2008-07-18,,,13.4367,24.5075,,
2008-07-21,,,12.9384,23.679999999999996,,
2008-07-22,,,13.1967,22.582499999999996,,
2008-07-23,,,12.5457,21.337500000000002,,
2008-07-24,,,11.9354,22.4175,,
2008-07-25,,,11.8805,23.029999999999998,,
2008-07-28,,,12.3034,23.6675,,
2008-07-29,,,11.9355,23.1025,,
2008-07-30,,,11.727,21.634999999999998,,
2008-07-31,,,11.2095,22.419999999999998,,
2008-08-01,,,10.6913,22.737499999999997,,
2008-08-04,,,11.3936,23.455,,
2008-08-05,,,11.1202,21.794999999999998,,
2008-08-06,,,11.3363,20.825,,
2008-08-07,,,11.0465,20.7675,,
2008-08-08,,,10.483,20.9025,,
2008-08-11,,,11.3576,20.35,,
2008-08-12,,,11.4888,20.925,,
2008-08-13,,,11.809,21.5075,,
2008-08-14,,,11.3916,21.2525,,
2008-08-15,,,11.016,20.009999999999998,,
2008-08-18,,,11.8045,20.395,,
2008-08-19,,,11.7895,21.615000000000002,,
2008-08-20,,,11.653,20.945,,
2008-08-21,,,11.6851,20.067500000000003,,
2008-08-22,,,11.2804,19.2775,,
2008-08-25,,,11.1948,19.9375,,
2008-08-26,,,11.4927,20.805,,
2008-08-27,,,10.9839,20.110000000000003,,
2008-08-28,,,10.7097,19.417499999999997,,
2008-08-29,,,11.0768,20.055,,
2008-09-02,,,11.3282,21.3525,,
2008-09-03,,,11.248,21.777500000000003,,
2008-09-04,,,11.5908,23.0275,,
2008-09-05,,,11.6097,23.82,,
2008-09-08,,,12.6974,22.76,,
2008-09-09,,,13.3567,24.105,,
2008-09-10,,,13.232,24.8175,,
2008-09-11,,,13.2018,25.1025,,
2008-09-12,,,13.3467,25.482499999999998,,
2008-09-15,,,18.8979,28.7225,,
2008-09-16,,,19.31,31.485,,
2008-09-17,,,22.4071,33.28,,
2008-09-18,,,22.1418,36.114999999999995,,
2008-09-19,,,15.4003,31.542500000000004,,
2008-09-22,,,16.5056,32.82,,
2008-09-23,,,17.2615,34.57,,
2008-09-24,,,17.0747,35.44,,
2008-09-25,,,16.365,33.9125,,
2008-09-26,,,16.9614,34.195,,
2008-09-29,,,22.0833,42.239999999999995,,
2008-09-30,,,18.0038,41.455,,
2008-10-01,,,19.6724,40.24250000000001,,
2008-10-02,,,21.6848,42.845,,
2008-10-03,,,22.4464,44.3475,,
2008-10-06,,,24.1562,50.13249999999999,,
2008-10-07,,,23.1053,51.7375,,
2008-10-08,,,23.5211,55.542500000000004,,
2008-10-09,,,23.8837,59.7375,,
2008-10-10,,,24.6984,60.2175,,
2008-10-13,,,26.6866,62.7625,,
2008-10-14,,,23.119,54.0975,,
2008-10-15,,,22.2752,62.525,,
2008-10-16,,,21.8972,71.125,,
2008-10-17,,,17.7635,68.07,,
2008-10-20,,,16.9652,61.6175,,
2008-10-21,,,18.1416,53.334999999999994,,
2008-10-22,,,19.8732,64.58250000000001,,
2008-10-23,,,21.5167,66.77250000000001,,
2008-10-24,,,22.7752,76.065,,
2008-10-27,,,22.781,78.0325,,
2008-10-28,,,21.4125,71.225,,
2008-10-29,,,20.2848,67.695,,
2008-10-30,,,18.4935,66.30749999999999,,
2008-10-31,,,17.2586,61.349999999999994,,
2008-11-03,,,16.7719,57.0625,,
2008-11-04,,,19.3858,49.835,,
2008-11-05,,,18.044,51.195,,
2008-11-06,,,18.8255,60.1925,,
2008-11-07,,,18.2521,59.872499999999995,,
2008-11-10,,,18.9589,58.1975,,
2008-11-11,,,18.9681,61.182500000000005,,
2008-11-12,,,20.0014,64.1725,,
2008-11-13,,,18.4828,63.7325,,
2008-11-14,,,20.1458,63.7425,,
2008-11-17,,,21.5449,68.35249999999999,,
2008-11-18,,,21.7951,69.51,,
2008-11-19,,,23.7775,71.265,,
2008-11-20,,,30.7272,77.34,,
2008-11-21,,,30.2656,76.445,,
2008-11-24,,,25.6521,67.2625,,
2008-11-25,,,29.5271,62.85,,
2008-11-26,,,28.8686,58.235,,
2008-11-28,,,28.9628,54.795,,
2008-12-01,,,35.2001,64.485,,
2008-12-02,,,37.9947,64.745,,
2008-12-03,,,35.8269,62.3125,,
2008-12-04,,,35.0971,62.78,,
2008-12-05,,,35.3208,62.3425,,
2008-12-08,,,34.6772,58.6425,,
2008-12-09,,,34.8366,58.582499999999996,,
2008-12-10,,,34.3219,56.834999999999994,,
2008-12-11,,,32.5758,55.059999999999995,,
2008-12-12,,,32.6185,55.79,,
2008-12-15,,,33.0005,56.652499999999996,,
2008-12-16,,,31.921,54.2,,
2008-12-17,,,31.2021,50.847500000000004,,
2008-12-18,,,33.4277,47.88,,
2008-12-19,,,32.6758,44.56,,
2008-12-22,,,32.9929,44.7325,,
2008-12-23,,,31.9425,43.82,,
2008-12-24,,,31.5385,44.6,,
2008-12-26,,,31.7906,43.7325,,
2008-12-29,,,32.4764,43.9125,,
2008-12-30,,,31.1301,42.885,,
2008-12-31,,,31.0749,40.305,,
2009-01-02,,,30.5979,38.8675,,
2009-01-05,,,30.2998,39.21,,
2009-01-06,,,28.623,38.322500000000005,,
2009-01-07,,,26.5179,41.082499999999996,,
2009-01-08,,,26.1594,43.275000000000006,,
2009-01-09,,,25.251,42.045,,
2009-01-12,,,23.9865,44.115,,
2009-01-13,,,23.2653,44.855000000000004,,
2009-01-14,,,22.653,48.2675,,
2009-01-15,,,22.9465,51.11,,
2009-01-16,,,23.3225,48.5175,,
2009-01-20,,,24.657,53.35,,
2009-01-21,,,25.7035,49.552499999999995,,
2009-01-22,,,27.4573,49.052499999999995,,
2009-01-23,,,26.2649,48.800000000000004,,
2009-01-26,,,26.1893,46.449999999999996,,
2009-01-27,,,24.5861,43.8725,,
2009-01-28,,,24.6503,39.41,,
2009-01-29,,,26.0521,42.03,,
2009-01-30,,,25.9648,43.7725,,
2009-02-02,,,27.747,47.435,,
2009-02-03,,,27.5277,44.1325,,
2009-02-04,,,28.1489,43.205000000000005,,
2009-02-05,,,27.4845,44.027499999999996,,
2009-02-06,,,27.2551,42.9975,,
2009-02-09,,,28.2572,44.38249999999999,,
2009-02-10,,,27.3632,46.0275,,
2009-02-11,,,25.0974,45.5925,,
2009-02-12,,,25.0831,43.9025,,
2009-02-13,,,25.1544,42.07,,
2009-02-17,,,27.022,48.735,,
2009-02-18,,,26.9145,48.3525,,
2009-02-19,,,27.2942,47.24249999999999,,
2009-02-20,,,27.8107,48.875,,
2009-02-23,,,28.3264,51.0125,,
2009-02-24,,,25.8695,48.7075,,
2009-02-25,,,25.8166,45.11750000000001,,
2009-02-26,,,24.6893,43.9125,,
2009-02-27,,,25.1622,45.7025,,
2009-03-02,,,25.8048,51.0525,,
2009-03-03,,,25.789,51.21,,
2009-03-04,,,25.547,47.3575,,
2009-03-05,,,25.1213,49.165000000000006,,
2009-03-06,,,24.8562,49.775000000000006,,
2009-03-09,,,26.1128,49.6925,,
2009-03-10,,,25.3087,46.9025,,
2009-03-11,,,24.3508,43.394999999999996,,
2009-03-12,,,24.4394,42.36,,
2009-03-13,,,24.5347,41.725,,
2009-03-16,,,25.1367,43.1725,,
2009-03-17,,,25.3968,42.59,,
2009-03-18,,,25.4391,40.6425,,
2009-03-19,,,21.85,41.675000000000004,,
2009-03-20,,,21.1423,45.0475,,
2009-03-23,,,20.3745,44.07,,
2009-03-24,,,19.3757,42.95,,
2009-03-25,,,20.2897,42.4025,,
2009-03-26,,,19.4321,41.2575,,
2009-03-27,,,19.325,40.972500000000004,,
2009-03-30,,,18.5922,45.385,,
2009-03-31,,,18.2913,44.3725,,
2009-04-01,,,17.7633,43.89,,
2009-04-02,,,17.9599,41.825,,
2009-04-03,,,18.5592,40.85,,
2009-04-06,,,19.8805,41.685,,
2009-04-07,,,18.4318,41.1825,,
2009-04-08,,,17.6117,39.7,,
2009-04-09,,,17.6986,37.005,,
2009-04-13,,,18.1371,38.137499999999996,,
2009-04-14,,,17.0599,37.75,,
2009-04-15,,,16.4795,37.045,,
2009-04-16,,,16.7941,35.8775,,
2009-04-17,,,16.913,34.625,,
2009-04-20,,,17.2053,36.66,,
2009-04-21,,,17.4718,38.6625,,
2009-04-22,,,18.1748,37.36,,
2009-04-23,,,18.3106,37.695,,
2009-04-24,,,18.2492,36.894999999999996,,
2009-04-27,,,18.8192,38.8175,,
2009-04-28,,,21.5076,38.61,,
2009-04-29,,,20.4982,36.837500000000006,,
2009-04-30,,,19.8098,35.95,,
2009-05-01,,,20.2943,35.89,,
2009-05-04,,,20.6718,35.095,,
2009-05-05,,,19.6336,34.1,,
2009-05-06,,,19.2603,32.985,,
2009-05-07,,,20.2283,33.0025,,
2009-05-08,,,19.3001,32.08,,
2009-05-11,,,19.9041,32.762499999999996,,
2009-05-12,,,19.475,32.335,,
2009-05-13,,,19.0525,33.292500000000004,,
2009-05-14,,,18.3676,32.575,,
2009-05-15,,,17.6858,32.17,,
2009-05-18,,,17.2976,31.514999999999997,,
2009-05-19,,,17.5861,29.425,,
2009-05-20,,,17.6924,28.057499999999997,,
2009-05-21,,,19.6106,30.545,,
2009-05-22,,,20.7921,31.817499999999995,,
2009-05-26,,,22.3397,32.535,,
2009-05-27,,,23.7508,31.3275,,
2009-05-28,,,23.5461,31.907500000000002,,
2009-05-29,,,21.9267,30.2775,,
2009-06-01,,,25.3052,29.310000000000002,,
2009-06-02,,,24.4394,29.525,,
2009-06-03,,,22.8553,30.5125,,
2009-06-04,,,22.3436,30.535000000000004,,
2009-06-05,,,21.6932,29.667500000000004,,
2009-06-08,,,23.2458,30.439999999999998,,
2009-06-09,,,22.6123,28.9,,
2009-06-10,,,23.6481,28.0,,
2009-06-11,,,22.3474,27.5975,,
2009-06-12,,,23.5119,28.115000000000002,,
2009-06-15,,,23.6845,30.310000000000002,,
2009-06-16,,,23.1596,31.5775,,
2009-06-17,,,22.4298,31.535000000000004,,
2009-06-18,,,23.2485,30.677500000000002,,
2009-06-19,,,22.0938,28.5075,,
2009-06-22,,,22.4418,30.98,,
2009-06-23,,,21.7036,30.9025,,
2009-06-24,,,20.4237,29.749999999999996,,
2009-06-25,,,18.5095,27.9175,,
2009-06-26,,,18.0088,26.5,,
2009-06-29,,,18.4336,25.9375,,
2009-06-30,,,19.0992,26.027499999999996,,
2009-07-01,,,18.5159,25.765,,
2009-07-02,,,17.4468,27.2525,,
2009-07-06,,,19.0355,29.7275,,
2009-07-07,,,19.296,29.9225,,
2009-07-08,,,18.6359,31.4075,,
2009-07-09,,,18.1958,29.945,,
2009-07-10,,,18.5228,29.49,,
2009-07-13,,,18.9784,27.3325,,
2009-07-14,,,20.245,25.79,,
2009-07-15,,,20.5164,25.2075,,
2009-07-16,,,19.64,25.517500000000002,,
2009-07-17,,,18.513,24.7975,,
2009-07-20,,,17.7226,24.785000000000004,,
2009-07-21,,,16.7572,24.275000000000002,,
2009-07-22,,,16.6191,23.724999999999998,,
2009-07-23,,,16.6182,23.6,,
2009-07-24,,,16.7224,23.457500000000003,,
2009-07-27,,,17.631,24.305,,
2009-07-28,,,17.7871,24.795,,
2009-07-29,,,17.4721,25.6675,,
2009-07-30,,,17.1554,25.3525,,
2009-07-31,,,17.404,25.6175,,
2009-08-03,,,19.3017,25.8825,,
2009-08-04,,,19.5786,25.3725,,
2009-08-05,,,18.9038,25.130000000000003,,
2009-08-06,,,19.0565,25.2975,,
2009-08-07,,,18.9852,24.6,,
2009-08-10,,,19.3088,25.0825,,
2009-08-11,,,19.52,25.732499999999998,,
2009-08-12,,,19.2653,25.7625,,
2009-08-13,,,18.2278,25.2275,,
2009-08-14,,,18.2171,24.81,,
2009-08-17,,,19.1502,26.205,,
2009-08-18,,,18.0891,27.009999999999998,,
2009-08-19,,,17.949,27.155,,
2009-08-20,,,17.2227,25.685000000000002,,
2009-08-21,,,16.9629,24.6175,,
2009-08-24,,,16.225,25.215,,
2009-08-25,,,16.223,24.715,,
2009-08-26,,,15.4456,25.0275,,
2009-08-27,,,15.6028,25.0325,,
2009-08-28,,,15.8388,24.745,,
2009-08-31,,,16.3397,25.635,,
2009-09-01,,,16.9157,27.597500000000004,,
2009-09-02,,,16.8687,29.005000000000003,,
2009-09-03,,,16.9347,27.97,,
2009-09-04,,,16.6497,26.02,,
2009-09-08,,,17.5872,25.5725,,
2009-09-09,,,17.0601,25.035000000000004,,
2009-09-10,,,16.9848,23.882499999999997,,
2009-09-11,,,17.2492,23.612499999999997,,
2009-09-14,,,17.8405,24.49,,25.6575
2009-09-15,,,17.0875,23.665000000000003,,24.7625
2009-09-16,,,17.2965,23.42,,24.1275
2009-09-17,,,17.3981,23.625,,24.14
2009-09-18,22.62,41.67,16.8571,23.785,,24.4625
2009-09-21,23.22,41.4,16.2855,24.655,,25.46
2009-09-22,24.53,40.38,16.3578,23.482499999999998,,24.4425
2009-09-23,23.98,41.23,16.3899,23.0675,,24.03
2009-09-24,22.0,44.28,16.1783,24.3575,,25.1725
2009-09-25,21.79,44.27,15.8386,25.485,,25.9425
2009-09-28,20.4,43.91,16.1579,25.597499999999997,,26.22
2009-09-29,20.45,43.74,16.2568,24.972499999999997,,26.275
2009-09-30,21.54,45.23,15.9807,25.5025,,26.36
2009-10-01,21.46,45.59,16.5882,27.1625,,28.0225
2009-10-02,21.38,45.22,15.6102,28.89,,29.325
2009-10-05,22.78,45.14,15.7847,28.0225,,28.905
2009-10-06,25.36,45.47,15.9318,25.9225,,27.32
2009-10-07,24.01,45.25,14.9948,25.2125,,26.445
2009-10-08,24.88,43.36,15.3227,24.362500000000004,,25.645000000000003
2009-10-09,23.19,43.6,15.7057,23.76,,25.025
2009-10-12,22.47,43.2,16.672,23.082500000000003,,23.9225
2009-10-13,22.34,41.54,16.2703,23.2,,24.0125
2009-10-14,20.57,42.09,16.8922,22.345,,23.165000000000003
2009-10-15,20.35,40.09,16.751,22.5625,,23.165
2009-10-16,20.76,36.91,15.5878,21.682499999999997,,22.4875
2009-10-19,20.9,38.41,15.098,21.5675,,22.3825
2009-10-20,20.09,39.06,14.5828,21.277500000000003,,21.922500000000003
2009-10-21,21.53,39.96,15.228,21.424999999999997,,22.185
2009-10-22,19.75,40.47,14.7686,21.502499999999998,,22.3875
2009-10-23,19.98,39.5,15.4005,21.474999999999998,,22.08
2009-10-26,20.87,40.57,16.1313,23.53,,23.884999999999998
2009-10-27,20.52,39.82,15.4305,24.615,,25.144999999999996
2009-10-28,21.19,41.24,15.424,26.377499999999998,,26.834999999999997
2009-10-29,20.72,39.41,15.8926,25.9475,,26.35
2009-10-30,21.2,41.13,16.0953,27.95,,27.7425
2009-11-02,22.3,41.78,16.4969,30.0975,,29.802500000000002
2009-11-03,25.25,41.58,17.0138,29.75,,29.705
2009-11-04,25.13,40.6,16.0592,27.987499999999997,,28.145
2009-11-05,22.76,38.98,15.6567,26.377499999999998,,26.4825
2009-11-06,21.45,38.7,14.6196,25.1475,,25.4775
2009-11-09,21.92,39.06,15.0645,23.590000000000003,,24.0875
2009-11-10,22.04,38.12,14.859,23.075000000000003,,23.650000000000002
2009-11-11,22.45,37.89,14.9977,22.792499999999997,,23.2775
2009-11-12,23.06,38.78,14.7161,23.7,,23.5325
2009-11-13,21.9,38.67,14.0886,23.815,,23.4525
2009-11-16,24.34,37.56,14.3758,22.9225,,22.985
2009-11-17,23.03,37.01,13.3907,22.705,,22.7025
2009-11-18,24.1,35.69,12.7635,22.064999999999998,,22.365000000000002
2009-11-19,23.96,36.99,12.5708,22.522499999999997,,22.86
2009-11-20,24.65,36.8,12.1437,22.807499999999997,,23.092499999999998
2009-11-23,25.64,35.67,12.3373,21.505,,22.1
2009-11-24,23.56,37.06,11.7926,20.9925,,21.9775
2009-11-25,25.39,36.57,11.8223,20.3325,,21.255000000000003
2009-11-27,27.14,43.36,12.9888,24.9125,,25.384999999999998
2009-11-30,26.27,41.17,13.4023,24.805,,25.415
2009-12-01,26.69,40.23,13.0015,23.205000000000002,,23.945
2009-12-02,26.74,40.29,12.7193,21.552500000000002,,22.919999999999998
2009-12-03,26.81,40.56,13.0143,21.68,,23.1875
2009-12-04,29.82,41.18,12.6522,21.4525,,23.0
2009-12-07,29.12,42.49,12.902,22.119999999999997,,23.744999999999997
2009-12-08,29.2,42.19,12.4746,23.445,,24.689999999999998
2009-12-09,28.99,43.08,11.8434,23.152499999999996,,24.192500000000003
2009-12-10,27.86,42.9,11.9492,22.3525,,23.1125
2009-12-11,27.82,43.05,12.0424,21.685000000000002,,22.72
2009-12-14,25.48,42.16,12.051,21.225,,22.3075
2009-12-15,26.05,41.54,11.6362,21.34,,22.384999999999998
2009-12-16,24.9,39.89,10.856,21.0,,22.1375
2009-12-17,27.16,39.08,11.4903,22.165000000000003,,22.740000000000002
2009-12-18,26.59,40.58,11.4714,22.055,,22.07
2009-12-21,25.88,39.25,11.765,20.935,,21.340000000000003
2009-12-22,25.22,37.81,12.0158,19.9675,,20.225
2009-12-23,23.36,36.0,11.955,19.6425,,19.735
2009-12-24,23.1,35.18,11.8197,19.515,,19.565
2009-12-28,26.02,36.48,13.9319,20.1625,,20.52
2009-12-29,24.85,35.78,13.2862,19.905,,20.4325
2009-12-30,24.53,34.95,12.5091,20.1725,,20.6875
2009-12-31,23.71,36.26,13.0628,20.84,,21.144999999999996
2010-01-04,24.59,35.44,14.0982,20.8575,,21.5025
2010-01-05,23.34,34.27,13.4206,19.7175,,20.9
2010-01-06,23.9,34.4,14.4246,19.299999999999997,,20.405
2010-01-07,23.32,33.61,13.7469,19.2875,,20.2375
2010-01-08,22.04,31.34,13.0512,18.695,,19.6075
2010-01-11,20.97,30.0,13.553,17.27,,18.27
2010-01-12,21.97,31.61,12.6872,18.4025,,19.2675
2010-01-13,20.63,32.75,12.8118,18.0175,,18.9175
2010-01-14,21.34,30.86,12.3844,17.86,,18.3825
2010-01-15,21.48,29.8,11.7874,18.0475,,18.587500000000002
2010-01-19,21.31,28.52,11.5277,18.0975,,19.1375
2010-01-20,22.85,31.15,10.9784,18.83,,20.1125
2010-01-21,24.82,32.51,11.047,20.357499999999998,,21.45
2010-01-22,26.01,34.85,11.4921,24.965,,25.96
2010-01-25,24.73,33.33,11.4499,26.165,,27.625
2010-01-26,24.35,33.78,11.5386,24.8925,,26.072499999999998
2010-01-27,24.08,34.23,11.2193,24.195,,24.9675
2010-01-28,23.35,33.28,10.993,23.6275,,25.14
2010-01-29,23.87,34.05,10.9049,23.872500000000002,,25.21
2010-02-01,23.84,32.45,11.1878,23.4575,,25.1925
2010-02-02,22.75,32.44,10.8673,22.035,,23.6125
2010-02-03,22.09,34.65,11.3833,21.7875,,22.7525
2010-02-04,27.19,38.51,12.2422,24.415,,24.665
2010-02-05,27.59,39.99,12.1085,26.5975,,26.262500000000003
2010-02-08,26.88,39.53,12.5339,26.302500000000002,,26.517500000000002
2010-02-09,25.45,38.74,12.7327,25.9625,,26.080000000000002
2010-02-10,26.02,37.91,12.9278,25.832499999999996,,25.52
2010-02-11,25.48,36.04,12.4243,24.939999999999998,,24.487500000000004
2010-02-12,24.29,36.04,11.6264,23.740000000000002,,23.5275
2010-02-16,25.38,36.15,12.1574,22.865,,22.6575
2010-02-17,24.88,35.38,12.0338,22.0675,,21.752499999999998
2010-02-18,24.0,33.36,11.8843,21.29,,21.045
2010-02-19,24.05,34.63,11.5479,20.485,,20.57
2010-02-22,23.53,33.68,10.5316,20.1725,,20.905
2010-02-23,23.89,34.88,11.0298,20.94,,21.34
2010-02-24,22.68,33.46,10.4165,20.825,,21.1025
2010-02-25,21.85,33.56,10.5785,21.2175,,21.509999999999998
2010-02-26,21.31,32.82,10.2378,19.807499999999997,,20.232499999999998
2010-03-01,21.13,34.29,11.0469,19.5775,,19.87
2010-03-02,21.76,34.88,11.0709,18.9625,,19.445
2010-03-03,21.37,34.53,11.1321,18.875,,19.409999999999997
2010-03-04,20.06,33.54,10.4862,18.857499999999998,,19.33
2010-03-05,19.29,32.67,10.8017,17.715,,18.2825
2010-03-08,19.89,33.22,11.1741,17.814999999999998,,18.325000000000003
2010-03-09,19.88,33.19,10.737,17.950000000000003,,18.677500000000002
2010-03-10,20.93,33.28,10.622,18.15,,18.857499999999998
2010-03-11,20.19,32.7,10.6493,18.59,,19.39
2010-03-12,20.16,32.11,10.511,17.915,,19.2775
2010-03-15,20.9,33.38,10.6958,18.255000000000003,,19.482499999999998
2010-03-16,20.32,33.22,10.7432,17.725,,18.759999999999998
2010-03-17,19.8,32.47,10.6245,16.8925,,17.905
2010-03-18,19.23,31.73,10.501,16.720000000000002,,17.452499999999997
2010-03-19,19.71,31.85,10.3302,16.72,,17.63
2010-03-22,19.06,29.57,9.9608,17.57,,18.23
2010-03-23,18.52,29.23,9.7421,16.622500000000002,,17.814999999999998
2010-03-24,20.81,29.34,10.9109,17.2875,,17.782500000000002
2010-03-25,20.27,30.13,11.5599,17.6575,,18.177500000000002
2010-03-26,19.73,30.1,11.0748,18.02,,18.732499999999998
2010-03-29,19.07,30.17,11.6643,17.9025,,18.8675
2010-03-30,18.16,29.56,11.6794,17.494999999999997,,18.505000000000003
2010-03-31,18.14,29.61,11.3073,17.615,,18.472499999999997
2010-04-01,17.49,29.24,11.1081,17.34,,18.56
2010-04-05,18.06,29.65,11.2538,17.54,,19.027499999999996
2010-04-06,17.93,28.8,11.3525,16.81,,18.31
2010-04-07,19.13,29.04,11.3447,16.677500000000002,,17.7975
2010-04-08,18.86,29.25,,16.9475,,17.7725
2010-04-09,19.4,29.15,10.694,16.2925,,16.947499999999998
2010-04-12,18.27,27.02,11.142,15.620000000000001,,16.1675
2010-04-13,17.51,27.26,11.1969,16.19,,16.32
2010-04-14,17.31,27.14,10.7541,15.830000000000002,,15.885000000000002
2010-04-15,17.44,26.9,10.5045,15.985,,16.2975
2010-04-16,18.85,27.16,10.1285,17.59,,17.475
2010-04-19,18.94,29.02,10.1238,18.3425,,18.6175
2010-04-20,17.69,27.8,9.8118,16.297500000000003,,17.137500000000003
2010-04-21,17.8,27.67,9.874,16.1525,,16.290000000000003
2010-04-22,17.77,27.65,10.3168,17.085,,17.222499999999997
2010-04-23,17.9,26.68,10.2369,16.517500000000002,,16.71
2010-04-26,17.73,28.02,10.5575,17.3975,,17.265
2010-04-27,17.73,28.02,12.1536,20.52,,17.81
2010-04-28,20.13,30.68,11.7685,21.7625,,21.087500000000002
2010-04-29,19.35,29.53,10.719,19.405,,19.582500000000003
2010-04-30,20.42,30.25,11.4903,20.4,,20.5125
2010-05-03,20.93,30.18,10.8156,21.155,,21.53
2010-05-04,21.71,32.67,13.3441,23.615000000000002,,23.8425
2010-05-05,21.79,35.61,14.0562,25.4625,,27.2675
2010-05-06,26.31,39.73,20.0711,30.955000000000002,,30.8125
